commit type,deleted lines count
Other,0
Other,50
Other,0
Other,37
Other,10
Other,0
Other,3
Other,1
Other,23
Other,20
Other,2
Other,19
Multi-lang,18
Other,829
Other,2
Other,1847
Other,1
Other,1
Other,1
Other,821
Other,819
Other,1806
Other,8
Other,33
Other,14
Other,31
Other,0
Multi-lang,84
Multi-lang,753
Other,1175
Other,598
Other,2
Other,56
Other,44
Other,1
Other,51
Multi-lang,99
Other,20
Other,11
Multi-lang,12
Other,2
Other,1
Other,6
Other,1
Other,36
Multi-lang,9
Other,1
Other,0
Other,1
Other,19
Other,82
Other,1025
Other,2
Other,1
Other,3
Other,34
Other,72
Other,44
Other,29
Other,174
Other,39
Multi-lang,25
Multi-lang,86
Multi-lang,127
Other,1
Other,132
Other,247
Other,247
Multi-lang,17
Other,1
Multi-lang,129
Other,1
Other,1
Other,19
Other,9
Other,1
Other,1
Other,127
Other,33
Other,7
Other,19
Other,7
Other,6
Other,2
Multi-lang,30
Other,4
Other,11
Other,24
Other,1
Multi-lang,7
Other,4
Other,8
Other,0
Other,10
Multi-lang,22
Other,2
Other,0
Multi-lang,463
Multi-lang,76
Multi-lang,183
Other,9
Other,2858
Other,2583
Multi-lang,653
Multi-lang,157
Other,1
Other,44
Multi-lang,10
Other,884
Other,569
Other,1828
Other,2121
Other,1
Other,37
Multi-lang,3
Multi-lang,220
Multi-lang,4
Multi-lang,352
Multi-lang,296
Other,57
Other,1
Multi-lang,130
Multi-lang,798
Multi-lang,571
Multi-lang,27
Other,23
Other,2
Other,7
Other,5
Other,8
Other,2
Other,32
Other,9
Other,22
Multi-lang,182
Other,2
Multi-lang,1477
Other,0
Other,7
Multi-lang,846
Other,51
Other,44
Other,6
Other,1
Other,31
Other,5
Other,1
Other,10
Other,1
Multi-lang,19
Other,1
Other,13
Other,2
Other,2
Other,0
Other,8
Other,6
Other,1
Other,19
Other,284
Other,12
Other,189
Multi-lang,46
Other,19
Other,1
Other,9
Other,12
Other,6
Other,0
Other,1916
Other,13
Other,1
Multi-lang,95
Other,971
Multi-lang,966
Other,1494
Other,0
Other,1
Other,4
Other,27
Multi-lang,537
Other,1094
Multi-lang,308
Other,35
Other,8
Other,606
Other,17
Multi-lang,705
Other,66
Other,2
Other,634
Other,1
Other,32
Other,9
Other,1
Other,2
Other,4
Other,1
Multi-lang,16
Multi-lang,610
Multi-lang,10
Other,526
Other,498
Other,1
Other,4
Other,5
Other,6
Multi-lang,30
Other,1
Multi-lang,169
Other,0
Other,62
Other,123
Other,7
Multi-lang,52
Other,3
Other,1
Other,373
Multi-lang,8
Other,3
Other,5
Other,6
Other,0
Other,0
Other,0
Other,1
Other,2
Other,1
Other,1
Other,1
Multi-lang,18
Other,1
Other,1
Other,1
Multi-lang,80
Other,33
Multi-lang,37
Other,76
Other,2
Multi-lang,19
Other,2
Other,6
Multi-lang,17
Other,1
Other,0
Multi-lang,13
Other,9
Other,3
Other,1
Other,5
Other,3
Other,1
Other,8
Other,3
Multi-lang,52
Other,23
Multi-lang,1
Other,0
Other,5
Other,5
Other,2
Other,0
Other,16
Other,3
Other,14
Other,31
Other,10
Other,1
Other,2
Other,6
Other,1
Other,1
Other,5
Other,2
Other,0
Other,8
Other,0
Other,8
Other,1
Other,18
Other,1
Other,768
Other,34
Other,445
Other,1
Other,1
Multi-lang,2
Other,1
Other,2
Other,1
Other,0
Other,131
Other,162
Other,272
Other,152
Other,105
Other,1
Other,5
Other,0
Other,6
Other,146
Other,62
Other,27
Other,8
Other,11
Other,2
Other,6
Other,0
Other,66
Multi-lang,39
Other,20
Other,96
Other,0
Other,4
Other,4
Multi-lang,10
Multi-lang,11
Other,100
Other,152
Other,159
Other,1
Other,44
Multi-lang,1232
Other,395
Other,34
Other,1067
Multi-lang,80
Multi-lang,4
Other,11
Other,340
Multi-lang,22
Multi-lang,138
Other,272
Multi-lang,358
Other,387
Other,417
Other,2
Multi-lang,19
Other,128
Other,1
Multi-lang,362
Other,281
Multi-lang,20
Multi-lang,275
Other,32
Other,22
Other,0
Other,219
Other,197
Other,18
Other,79
Other,2
Other,4
Other,3
Other,2
Other,20
Other,17
Other,7
Other,7
Other,256
Multi-lang,477
Other,35
Other,28
Other,26
Multi-lang,2
Other,57
Multi-lang,1
Other,24
Multi-lang,38
Multi-lang,32
Other,12
Multi-lang,14
Other,75
Multi-lang,3
Multi-lang,35
Other,288
Other,1
Multi-lang,102
Multi-lang,57
Other,17
Multi-lang,487
Multi-lang,10
Other,18
Other,368
Multi-lang,90
Other,15
Other,637
Multi-lang,0
Other,15
Other,78
Multi-lang,164
Other,315
Other,168
Multi-lang,30
Other,6
Other,0
Multi-lang,13
Other,1
Multi-lang,66
Other,6
Multi-lang,21
Multi-lang,26
Multi-lang,42
Other,35
Other,80
Other,1099
Other,4
Other,4566
Other,7
Other,1
Other,2
Other,1
Other,7
Other,14
Other,0
Other,2
Other,9
Other,13
Other,3
Other,28
Other,1
Other,58
Other,20
Other,1
Other,5
Other,0
Other,2
Other,117
Other,0
Other,1
Other,4
Other,0
Other,0
Other,217
Other,0
Other,2
Other,170
Other,105
Other,5
Other,8
Other,6
Other,5
Other,6
Other,1
Other,46
Other,3
Other,32
Other,29
Other,4
Other,2
Other,0
Other,1
Other,1
Other,0
Other,2
Other,0
Other,3
Other,6
Other,21
Multi-lang,149
Other,1
Multi-lang,35
Other,3
Other,29
Other,0
Other,3
Other,6
Other,2
Other,1
Other,3
Multi-lang,46
Other,0
Multi-lang,50
Multi-lang,47
Other,54
Other,0
Other,65
Other,12
Other,7
Other,1
Other,1
Other,1
Other,37
Other,5
Other,32
Other,10
Multi-lang,304
Other,0
Multi-lang,743
Other,5
Other,1748
Multi-lang,228
Other,48
Multi-lang,52
Multi-lang,35
Multi-lang,25
Multi-lang,136
Multi-lang,119
Multi-lang,158
Multi-lang,10
Multi-lang,20
Multi-lang,125
Other,2
Other,3
Other,26
Multi-lang,0
Multi-lang,616
Multi-lang,166
Other,121
Other,57
Multi-lang,16
Other,1
Other,1
Other,3
Other,2
Other,1
Other,3
Other,0
Other,6
Other,542
Other,556
Other,20
Other,23
Other,0
Other,4
Other,1
Other,11
Other,281
Other,17
Other,0
Multi-lang,14
Multi-lang,501
Other,0
Other,1
Other,3
Other,1
Other,555
Other,3
Other,1
Other,0
Other,1
Other,29
Other,4
Other,700
Other,6
Other,13
Other,4
Other,9
Other,8
Other,1
Other,7
Other,7
Other,4
Other,10
Other,1
Other,39
Other,7
Other,11
Other,190
Other,0
Multi-lang,19
Multi-lang,34
Other,2
Other,7
Other,5
Other,69
Other,21
Other,168
Multi-lang,195
Other,0
Other,13
Other,12
Other,9
Other,3
Other,77
Other,61
Other,1
Other,0
Other,4
Other,2
Other,56
Other,3
Other,14
Other,113
Other,2
Other,1
Other,0
Multi-lang,8
Other,3
Other,1
Other,1
Other,7
Other,9
Other,2
Other,2
Other,1
Other,6
Other,3
Other,0
Other,1
Other,1
Other,1
Other,0
Other,14
Other,1
Multi-lang,0
Other,1
Other,1
Other,17
Other,22
Other,732
Other,5
Other,9
Other,16
Other,8
Multi-lang,7
Other,52
Other,10
Other,53
Multi-lang,14
Other,1
Other,11
Multi-lang,1189
Other,86
Other,1714
Other,0
Other,4
Other,2
Other,0
Other,0
Other,39
Other,0
Other,1
Other,8
Multi-lang,720
Other,123
Other,40
Multi-lang,630
Multi-lang,68
Other,24
Multi-lang,12
Other,14
Other,5
Other,27
Multi-lang,88
Other,30
Other,4
Other,4
Other,121
Other,0
Other,5
Other,3
Other,1
Other,4
Other,2
Multi-lang,9
Other,1
Multi-lang,86
Other,27
Other,1
Multi-lang,9
Multi-lang,101
Other,5
Multi-lang,38
Other,17
Other,1
Other,14
Other,0
Other,20
Other,41
Other,8
Other,1
Other,14
Other,5
Other,16
Multi-lang,2
Multi-lang,42
Other,23
Multi-lang,138
Other,18
Multi-lang,100
Other,13
Other,4
Other,364
Other,15
Multi-lang,10
Multi-lang,12
Other,1
Other,2
Other,1
Other,5
Other,2
Other,1
Other,5
Other,3
Other,19
Other,15
Other,7
Other,0
Multi-lang,27
Multi-lang,51
Other,93
Multi-lang,6
Multi-lang,80
Other,0
Other,4
Other,25
Other,0
Other,67
Other,0
Other,1
Other,1
Other,0
Other,10
Multi-lang,13
Multi-lang,35
Other,2
Other,1
Other,30
Other,11
Other,19
Other,27
Other,8358
Other,8292
Other,12
Other,1
Other,2
Other,15
Other,15
Other,6
Other,108
Other,1
Other,2
Other,1
Other,1
Other,1
Other,82
Other,10
Other,1
Multi-lang,30
Multi-lang,19
Other,6
Other,1
Other,171
Other,9
Other,15
Other,5
Other,1
Other,6
Other,8
Other,4
Other,97
Other,10
Other,1
Other,2
Other,2
Other,1
Other,1
Other,1
Other,7928
Other,0
Other,1
Other,0
Multi-lang,14
Other,46
Other,45
Other,12
Other,17
Other,3
Other,0
Other,0
Other,2
Other,0
Other,1
Other,259
Other,24
Multi-lang,517
Other,1
Other,1
Other,73
Other,364
Other,1
Other,151
Other,44
Multi-lang,25
Other,0
Multi-lang,19
Other,5
Other,4
Other,4
Other,0
Multi-lang,10
Other,4
Other,0
Other,2
Other,0
Other,2
Other,2
Other,164
Other,914
Other,159
Other,1
Other,6
Other,1
Other,78
Other,128
Other,0
Other,12
Multi-lang,163
Other,45
Other,6
Other,277
Multi-lang,1546
Multi-lang,115
Other,583
Other,177
Other,271
Other,355
Other,47
Other,1
Other,19
Other,15
Other,2
Multi-lang,166
Other,9
Multi-lang,2943
Multi-lang,676
Other,2
Other,0
Other,1
Other,13
Other,51
Other,119
Other,140
Other,483
Other,47
Other,2
Other,92
Other,7
Other,12
Other,7
Other,1
Multi-lang,12
Other,0
Other,0
Multi-lang,1553
Multi-lang,69
Multi-lang,66
Other,37
Other,0
Other,19
Other,3
Other,142
Other,69
Other,21
Other,93
Other,258
Multi-lang,197
Other,1
Other,1
Other,1
Other,66
Multi-lang,13
Other,2
Other,1
Other,16
Other,3
Other,3
Other,21
Other,10
Other,5
Other,4
Multi-lang,83
Other,98
Multi-lang,342
Other,47
Multi-lang,408
Other,98
Other,2
Other,39
Multi-lang,175
Multi-lang,2
Other,1
Other,16
Multi-lang,333
Other,0
Other,0
Other,21
Other,20
Other,10
Other,8
Multi-lang,0
Other,13
Multi-lang,30
Other,10
Other,45
Other,8
Other,140
Other,1
Other,6
Other,60
Other,98
Other,90
Other,19
Other,3
Other,2
Other,1
Other,2
Other,0
Multi-lang,237
Other,135
Other,1
Other,42
Other,0
Other,0
Other,0
Other,1
Other,668
Other,2
Other,24
Other,0
Other,5
Other,23
Other,11
Other,7
Other,2
Other,44
Multi-lang,179
Other,163
Other,308
Other,31
Other,2
Other,2
Other,10
Other,29
Other,1
Other,15
Other,3
Other,29
Other,11
Other,2
Other,12
Other,12
Other,20
Other,12
Other,2
Other,46
Other,108
Other,57
Other,67
Other,11
Other,1
Other,6
Other,52
Other,33
Other,35
Other,5
Other,1
Other,4
Other,2
Other,1
Other,2
Other,1
Other,5
Other,2
Other,8
Other,3
Other,1
Other,16
Other,11
Other,2
Other,0
Other,4
Other,1
Other,4
Other,6
Other,9
Other,0
Other,20
Other,178
Other,6
Other,127
Other,54
Other,233
Other,7
Other,13
Other,7
Other,380
Other,17
Other,9
Other,19
Other,75
Other,84
Other,812
Other,79
Other,19
Other,21
Other,18
Other,9
Other,68
Other,23
Other,17
Other,6
Other,4
Other,13
Other,6
Other,1
Other,22
Other,3
Other,576
Other,0
Other,1
Other,7
Other,24
Other,7
Other,143
Other,10
Other,6
Other,16
Other,10
Other,1
Other,2
Other,7
Other,21
Multi-lang,23
Other,27
Other,184
Other,0
Multi-lang,21
Multi-lang,51
Other,663
Other,27
Other,414
Multi-lang,32
Multi-lang,69
Other,65
Other,41
Other,33
Other,0
Other,23
Other,27
Other,1
Other,15
Other,9
Other,10
Other,15
Other,1
Other,5
Multi-lang,54
Other,0
Other,8
Other,0
Other,3
Other,6
Other,7
Other,13
Multi-lang,29
Other,1
Other,2
Other,2
Other,7
Other,18
Other,9
Other,0
Other,7
Other,2
Other,27
Other,10
Other,2
Other,24
Multi-lang,70
Other,32
Other,0
Other,0
Multi-lang,80
Multi-lang,15
Other,34
Other,0
Other,2
Other,64
Multi-lang,4
Other,2
Multi-lang,4
Other,1
Other,1
Other,7
Other,116
Other,9
Other,6
Other,6
Other,309
Other,23
Other,10
Multi-lang,7
Multi-lang,8
Other,4
Other,4
Other,6
Other,9
Other,7
Other,5
Other,1
Other,73
Other,44
Multi-lang,11
Other,0
Other,1
Other,6
Multi-lang,106
Multi-lang,108
Other,1
Other,0
Other,3
Multi-lang,3
Multi-lang,4
Other,25
Other,89
Other,1
Other,71
Other,3
Other,3
Other,1
Other,2
Other,2
Other,1
Other,59
Other,2
Multi-lang,36
Other,0
Other,2
Other,3
Other,110
Multi-lang,70
Other,20
Other,26
Other,742
Other,2565
Other,68
Multi-lang,121
Multi-lang,36
Other,5
Other,16
Other,121
Other,104
Other,28
Multi-lang,20
Multi-lang,90
Multi-lang,4
Multi-lang,18
Other,3
Other,77
Other,44
Other,17
Other,34
Other,2
Multi-lang,86
Other,1
Other,0
Other,16
Multi-lang,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,308
Other,0
Other,0
Other,0
Other,0
Other,0
Other,100
Other,100
Other,78
Other,41
Other,309
Other,0
Other,5
Other,988
Other,1
Other,0
Other,0
Other,1
Other,1
Other,22
Other,1
Other,6
Other,5
Other,8
Other,1
Multi-lang,15
Multi-lang,149
Other,8
Other,34
Other,11
Other,105
Other,13
Other,10
Other,25
Other,11
Other,7
Other,1
Other,9
Other,0
Other,10
Other,39
Multi-lang,11
Other,2
Other,16
Other,23
Other,0
Other,2
Other,10
Other,12
Other,33
Other,27
Other,19
Other,0
Other,1
Other,11
Other,1
Other,7
Other,1
Other,82
Other,12
Other,36
Other,6
Other,16
Other,2
Other,11
Other,55
Other,18
Other,0
Other,13
Other,0
Other,141
Other,41
Other,4
Other,58
Other,39
Multi-lang,55
Other,30
Other,2
Other,18
Other,64
Other,2
Other,180
Other,4
Other,3
Multi-lang,77
Other,3
Other,0
Other,40
Multi-lang,243
Other,11
Other,1
Other,37
Other,1
Multi-lang,22
Other,38
Other,3
Other,8
Other,3
Other,308
Other,151
Other,122
Other,468
Other,1
Other,1
Other,3
Other,2
Other,4
Other,4
Other,0
Other,3
Other,49
Other,3
Other,28
Other,12
Other,3
Other,3
Other,2
Other,84
Other,6
Other,7
Other,1
Other,53
Other,19
Other,1
Other,4
Other,2
Multi-lang,415
Other,70
Other,0
Other,11
Other,25
Other,11
Other,94
Other,44
Other,0
Multi-lang,130
Other,3
Other,3
Other,0
Other,6
Other,3
Other,1
Other,4
Other,4
Other,68
Other,0
Other,6
Other,8
Other,6
Other,4
Other,7
Other,20
Other,20
Other,1
Other,5
Other,92
Other,1
Other,10
Other,1
Other,0
Multi-lang,8
Other,2
Other,14
Multi-lang,18
Multi-lang,11
Other,1
Other,15
Other,16
Other,31
Multi-lang,578
Other,4
Other,27
Other,1
Multi-lang,19
Other,0
Other,25
Multi-lang,504
Other,0
Other,24
Multi-lang,65
Multi-lang,0
Other,792
Other,0
Multi-lang,0
Other,0
Other,107
Multi-lang,38
Other,3
Other,3
Other,2
Other,3
Other,17
Other,2
Other,1
Other,18
Other,11
Other,5
Other,6
Other,62
Other,4
Other,13
Other,10
Other,207
Other,54
Other,38
Other,986
Multi-lang,665
Other,8
Multi-lang,205
Other,1
Other,0
Other,4
Other,0
Other,6
Multi-lang,28
Other,6
Other,11
Other,3
Other,1
Multi-lang,281
Other,29
Other,14
Other,416
Other,61
Other,5
Other,10110
Other,2
Other,66
Other,15
Other,0
Other,0
Other,26
Multi-lang,1
Other,0
Other,1
Other,1
Other,0
Other,53
Other,6
Other,4
Other,5
Other,0
Other,31
Other,217
Other,0
Other,661
Other,1
Other,5
Other,0
Other,32
Other,5
Other,0
Other,1
Other,5
Other,1
Other,7
Other,1
Other,0
Multi-lang,24
Multi-lang,0
Multi-lang,4
Other,2
Other,592
Other,1
Other,2
Other,0
Multi-lang,133
Other,5
Other,0
Other,9
Other,0
Other,2
Other,1
Other,1
Other,0
Other,29
Multi-lang,49
Other,1
Other,1
Other,2
Other,296
Other,5
Other,0
Other,9
Other,44
Other,14
Other,8
Other,24
Other,4
Other,11
Other,2
Other,1
Other,1
Other,0
Other,29
Other,89
Multi-lang,90
Other,1
Other,0
Other,0
Other,29
Other,1
Other,0
Other,189
Multi-lang,249
Multi-lang,2
Multi-lang,124
Other,125
Other,25
Other,1
Other,135
Multi-lang,58
Multi-lang,72
Multi-lang,119
Other,1
Other,2
Other,102
Other,76
Other,19
Multi-lang,33
Other,5
Other,9
Multi-lang,1
Multi-lang,1
Other,1
Other,4
Other,0
Other,0
Other,1
Multi-lang,602
Other,1
Other,1
Other,5
Other,2
Other,9
Other,6
Multi-lang,0
Other,9762
Other,0
Other,7
Other,2
Multi-lang,17
Multi-lang,19
Other,0
Other,1
Other,33
Multi-lang,2
Multi-lang,0
Multi-lang,111
Multi-lang,3
Multi-lang,129
Other,186
Other,0
Other,192
Other,76
Other,35
Other,299
Other,12
Other,187
Other,240
Other,94
Other,0
Other,104
Other,1
Other,2
Other,2
Multi-lang,64
Multi-lang,32
Other,36
Other,320
Other,15
Multi-lang,100
Other,119
Other,62
Other,0
Multi-lang,18
Other,28
Other,180
Other,11
Multi-lang,24
Other,16
Other,384
Other,669
Multi-lang,21
Other,399
Other,19
Other,13
Multi-lang,229
Other,3
Other,6
Multi-lang,413
Other,1
Other,0
Other,30
Multi-lang,2
Multi-lang,1
Multi-lang,136
Multi-lang,5470
Multi-lang,17
Multi-lang,4634
Other,11
Other,2
Multi-lang,7903
Multi-lang,7334
Multi-lang,190
Multi-lang,174
Multi-lang,1154
Multi-lang,1596
Other,0
Multi-lang,875
Multi-lang,4137
Multi-lang,358
Multi-lang,464
Other,2
Other,8
Other,25
Other,1
Other,2
Other,0
Other,78
Multi-lang,6
Other,13
Other,1
Other,26
Other,25
Other,12
Other,3
Other,1
Other,3
Other,2
Other,30
Other,31
Other,0
Other,2
Other,2
Other,25
Other,13
Other,5
Multi-lang,1
Other,8
Other,3
Other,1
Other,308
Multi-lang,22
Multi-lang,1
Multi-lang,9
Multi-lang,17
Multi-lang,1
Other,47
Other,4
Other,34
Other,7
Other,989
Other,4
Other,1
Multi-lang,514
Other,368
Other,311
Other,2417
Other,58
Other,63
Other,21
Other,110
Multi-lang,5042
Other,2
Other,5016
Other,6335
Other,0
Other,0
Other,90
Other,1
Other,1
Other,69
Other,57
Other,36
Other,0
Other,1
Other,8
Other,8
Other,1
Other,2
Other,427
Other,493
Other,332
Other,61
Other,53
Other,33
Other,24
Multi-lang,10
Other,1
Other,11
Other,1
Other,70
Other,78
Other,168
Multi-lang,23
Other,1
Multi-lang,11
Other,907
Multi-lang,64
Multi-lang,100
Other,133
Other,0
Other,3
Multi-lang,3864
Other,2
Other,53
Other,4592
Multi-lang,245
Multi-lang,44
Other,4
Other,3494
Other,2
Other,4254
Other,4
Multi-lang,2
Other,2
Other,299
Multi-lang,396
Multi-lang,89
Other,30
Other,0
Multi-lang,54
Other,347
Multi-lang,38
Multi-lang,127
Other,4
Other,546
Multi-lang,20
Other,418
Other,24
Other,2659
Multi-lang,3046
Other,0
Other,43
Other,15
Other,4
Other,16
Other,3
Multi-lang,1201
Other,9
Other,1091
Multi-lang,18
Other,1794
Other,2
Other,9
Other,2
Other,47
Other,2550
Other,43
Multi-lang,11
Other,55
Other,142
Other,57
Other,32
Multi-lang,81
Multi-lang,724
Other,1
Other,1
Other,2
Other,280
Other,1898
Multi-lang,143
Multi-lang,635
Other,1198
Other,7
Multi-lang,32
Other,72
Other,1870
Other,1654
Other,1826
Other,1835
Other,1628
Other,1822
Other,1625
Other,52
Other,3
Other,133
Other,1
Multi-lang,961
Other,0
Other,71
Other,282
Other,1281
Other,2
Other,2
Other,1
Other,1572
Multi-lang,8
Other,1001
Multi-lang,1094
Multi-lang,31
Multi-lang,1
Other,1
Other,4
Other,29
Other,204
Other,1292
Other,4
Multi-lang,235
Other,836
Multi-lang,132
Multi-lang,37
Other,690
Multi-lang,4
Other,1
Other,35
Multi-lang,1
Other,16
Other,3
Other,25
Other,3
Other,2
Other,250
Other,328
Other,8
Other,1
Other,1797
Other,2
Other,1042
Other,3
Other,21
Other,571
Other,216
Other,71
Multi-lang,39
Multi-lang,104
Other,2
Other,8
Multi-lang,48
Multi-lang,416
Other,104
Other,20
Other,257
Other,4
Other,2
Other,0
Other,7
Other,5
